Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-300kb/,1939,69,7800.0,7107.870935995889,60.82479399992735,11342.92679500004,12563.100567302734,16.378357665286966,0.5828296435816404,7800,8300,8500,8700,9200,9600,9900,10000,11000,11000,11000
,Aggregated,1939,69,7800.0,7107.870935995889,60.82479399992735,11342.92679500004,12563.100567302734,16.378357665286966,0.5828296435816404,7800,8300,8500,8700,9200,9600,9900,10000,11000,11000,11000
