Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-texto-400k/,2246,0,7000.0,6264.878193816569,1020.8804789999704,10667.729296000061,12914.0,18.81345564283477,0.0,7100,7500,7700,7900,8300,8700,9000,9400,10000,11000,11000
,Aggregated,2246,0,7000.0,6264.878193816569,1020.8804789999704,10667.729296000061,12914.0,18.81345564283477,0.0,7100,7500,7700,7900,8300,8700,9000,9400,10000,11000,11000
