Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-300kb/,1523,0,8900.0,9133.739738600132,3737.699185999986,15198.875687000054,12914.0,12.716850157693381,0.0,8900,9300,9800,10000,11000,12000,13000,13000,14000,15000,15000
,Aggregated,1523,0,8900.0,9133.739738600132,3737.699185999986,15198.875687000054,12914.0,12.716850157693381,0.0,8900,9300,9800,10000,11000,12000,13000,13000,14000,15000,15000
