Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-300kb/,1840,0,8100.0,7569.161598564673,1220.725641999934,11808.261560999996,12891.929347826086,15.52998594808943,0.0,8100,8600,8900,9100,9600,9900,10000,11000,11000,12000,12000
,Aggregated,1840,0,8100.0,7569.161598564673,1220.725641999934,11808.261560999996,12891.929347826086,15.52998594808943,0.0,8100,8600,8900,9100,9600,9900,10000,11000,11000,12000,12000
