Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-300kb/,2268,143,7300.0,6231.027790193568,132.77273999983663,10496.285683000224,12289.303791887125,18.997859856273234,1.1978368427897144,7300,8000,8200,8400,8800,9100,9300,9500,10000,10000,10000
,Aggregated,2268,143,7300.0,6231.027790193568,132.77273999983663,10496.285683000224,12289.303791887125,18.997859856273234,1.1978368427897144,7300,8000,8200,8400,8800,9100,9300,9500,10000,10000,10000
