Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extracao_Pesada,1011,149,23,1503.0699061107891,3.439787999013788,11212.433877000876,4728.315529179031,16.983154640280155,2.502957508804889,23,31,220,1200,10000,10000,10000,11000,11000,11000,11000
,Aggregated,1011,149,23,1503.0699061107891,3.439787999013788,11212.433877000876,4728.315529179031,16.983154640280155,2.502957508804889,23,31,220,1200,10000,10000,10000,11000,11000,11000,11000
