Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extracao_Pesada,593,125,1800,2814.3232717116284,304.4265069984249,11410.577287999331,4323.865092748735,10.104989387682576,2.1300567849246574,1800,2400,3000,3900,10000,10000,11000,11000,11000,11000,11000
,Aggregated,593,125,1800,2814.3232717116284,304.4265069984249,11410.577287999331,4323.865092748735,10.104989387682576,2.1300567849246574,1800,2400,3000,3900,10000,10000,11000,11000,11000,11000,11000
