Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extracao_Pesada,874,218,3100,3770.133034862748,298.93616999834194,14095.261869999376,2648.362700228833,14.651599378994568,3.654517922907112,3100,3500,3900,4300,10000,11000,12000,12000,14000,14000,14000
,Aggregated,874,218,3100,3770.133034862748,298.93616999834194,14095.261869999376,2648.362700228833,14.651599378994568,3.654517922907112,3100,3500,3900,4300,10000,11000,12000,12000,14000,14000,14000
