Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extracao_Pesada,1046,154,58,1470.1553255888978,3.17525900027249,10393.025005998425,2806.550669216061,17.58607737302947,2.589154794881968,58,81,250,1100,10000,10000,10000,10000,10000,10000,10000
,Aggregated,1046,154,58,1470.1553255888978,3.17525900027249,10393.025005998425,2806.550669216061,17.58607737302947,2.589154794881968,58,81,250,1100,10000,10000,10000,10000,10000,10000,10000
