Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extracao_Pesada,2400,300,25,1275.2903462124902,3.054183000131161,10127.039323000645,2941.475,42.6759619493809,5.334495243672612,25,29,34,37,10000,10000,10000,10000,10000,10000,10000
,Aggregated,2400,300,25,1275.2903462124902,3.054183000131161,10127.039323000645,2941.475,42.6759619493809,5.334495243672612,25,29,34,37,10000,10000,10000,10000,10000,10000,10000
