Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-1mb/,644,46,7800.0,6748.004140507754,113.32336100076645,10485.543869999674,12206.541925465839,5.423210093586949,0.38737214954192495,7800,8400,8700,8800,9200,9400,9700,9900,10000,10000,10000
GET,/post-imagem-300kb/,755,42,7700.0,6514.736200095379,112.27047500051412,10585.08553699994,12361.407947019867,6.357955932698985,0.35368761479914884,7700,8400,8600,8800,9200,9500,9800,9900,11000,11000,11000
GET,/post-texto-400k/,699,44,7800.0,6612.186108751067,126.92569400041975,10263.074324000627,12284.886981402004,5.88637244630012,0.3705298821705369,7800,8300,8600,8700,9100,9400,9700,9800,10000,10000,10000
,Aggregated,2098,132,7800.0,6618.807715717824,112.27047500051412,10585.08553699994,12288.37559580553,17.667538472586056,1.1115896465116106,7800,8300,8600,8800,9100,9500,9700,9900,10000,11000,11000
