Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-1mb/,1821,0,5800.0,5444.9276546963065,1039.0664940000534,9203.82523399985,12914.0,15.433608208773107,0.0,5800,6400,6700,6900,7400,7700,8100,8200,8900,9200,9200
,Aggregated,1821,0,5800.0,5444.9276546963065,1039.0664940000534,9203.82523399985,12914.0,15.433608208773107,0.0,5800,6400,6700,6900,7400,7700,8100,8200,8900,9200,9200
