Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-1mb/,1936,0,5300.0,5155.455687207137,988.2975959999385,10128.795556999876,12914.0,16.27056010385302,0.0,5300,5900,6300,6500,7000,7700,8300,8400,9700,10000,10000
,Aggregated,1936,0,5300.0,5155.455687207137,988.2975959999385,10128.795556999876,12914.0,16.27056010385302,0.0,5300,5900,6300,6500,7000,7700,8300,8400,9700,10000,10000
