Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-1mb/,2194,121,7400.0,6375.715510111204,67.80474400011371,10866.425562999666,12370.279854147675,18.445543511685702,1.017279291209649,7400,8000,8300,8500,8900,9200,9500,9800,11000,11000,11000
,Aggregated,2194,121,7400.0,6375.715510111204,67.80474400011371,10866.425562999666,12370.279854147675,18.445543511685702,1.017279291209649,7400,8000,8300,8500,8900,9200,9500,9800,11000,11000,11000
