Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-300kb/,1747,0,6100.0,5675.238030284481,845.7380340000782,9971.271548000004,12902.380652547225,14.637726805062249,0.0,6100,6700,7000,7200,7600,7900,8300,8600,9600,10000,10000
,Aggregated,1747,0,6100.0,5675.238030284481,845.7380340000782,9971.271548000004,12902.380652547225,14.637726805062249,0.0,6100,6700,7000,7200,7600,7900,8300,8600,9600,10000,10000
