Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/post-imagem-300kb/,1896,0,5500.0,5269.041904374479,853.9275059999909,9852.31296400002,12914.0,15.999815995284315,0.0,5500,6100,6400,6600,7400,8300,8900,9400,9800,9900,9900
,Aggregated,1896,0,5500.0,5269.041904374479,853.9275059999909,9852.31296400002,12914.0,15.999815995284315,0.0,5500,6100,6400,6600,7400,8300,8900,9400,9800,9900,9900
