Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-300kb/,50,0,530.0,590.9047688199778,477.52633199979755,1046.0912930000177,12914.0,2.9581759750440013,0.0,530,560,580,620,900,980,1000,1000,1000,1000,1000
,Aggregated,50,0,530.0,590.9047688199778,477.52633199979755,1046.0912930000177,12914.0,2.9581759750440013,0.0,530,560,580,620,900,980,1000,1000,1000,1000,1000
