Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-300kb/,150,0,570.0,684.2417293266557,477.278171999842,1171.0732559999997,12914.0,2.9787148256723066,0.0,570,830,900,920,1000,1000,1100,1100,1200,1200,1200
,Aggregated,150,0,570.0,684.2417293266557,477.278171999842,1171.0732559999997,12914.0,2.9787148256723066,0.0,570,830,900,920,1000,1000,1100,1100,1200,1200,1200
