Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-300kb/,50,0,510.0,570.3396957399991,468.7363859999323,1101.0097470000346,12914.0,2.961652751908934,0.0,510,540,550,640,870,900,1100,1100,1100,1100,1100
,Aggregated,50,0,510.0,570.3396957399991,468.7363859999323,1101.0097470000346,12914.0,2.961652751908934,0.0,510,540,550,640,870,900,1100,1100,1100,1100,1100
