Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-1mb/,10,0,530.0,614.5996885999921,502.4476269998104,944.9842900000931,12914.0,2.8094569352988907,0.0,550,580,610,880,940,940,940,940,940,940,940
,Aggregated,10,0,530.0,614.5996885999921,502.4476269998104,944.9842900000931,12914.0,2.8094569352988907,0.0,550,580,610,880,940,940,940,940,940,940,940
