Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-1mb/,150,0,720.0,775.771839933289,495.49435199969594,1520.5867350005065,12914.0,2.8676868738611017,0.0,720,810,870,950,1100,1200,1300,1300,1500,1500,1500
GET,/2026/04/22/post-imagem-300kb/,150,0,730.0,788.5366584399826,490.81401900002675,1449.0795450001315,12914.0,2.8676868738611017,0.0,740,820,880,920,1200,1300,1400,1400,1400,1400,1400
GET,/2026/04/22/post-texto-400k/,150,0,710.0,752.5444468133355,490.54557099952945,1517.4327360000461,12914.0,2.8676868738611017,0.0,710,760,820,890,1100,1200,1300,1400,1500,1500,1500
,Aggregated,450,0,720.0,772.2843150622031,490.54557099952945,1520.5867350005065,12914.0,8.603060621583305,0.0,720,800,860,920,1100,1200,1300,1400,1500,1500,1500
