Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-1mb/,50,0,520.0,589.0607840599932,487.1560540000246,1030.2434850000282,12914.0,2.9412604144733576,0.0,520,560,600,670,900,930,1000,1000,1000,1000,1000
,Aggregated,50,0,520.0,589.0607840599932,487.1560540000246,1030.2434850000282,12914.0,2.9412604144733576,0.0,520,560,600,670,900,930,1000,1000,1000,1000,1000
