Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-300kb/,150,0,540.0,591.2874158133401,472.2234569999273,1351.907334000316,12914.0,2.974062101933079,0.0,540,580,600,620,850,910,1000,1100,1400,1400,1400
,Aggregated,150,0,540.0,591.2874158133401,472.2234569999273,1351.907334000316,12914.0,2.974062101933079,0.0,540,580,600,620,850,910,1000,1100,1400,1400,1400
