Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-1mb/,10,0,670.0,739.9946876998911,532.046573000116,1086.7971529996794,12914.0,1.8110788713884354,0.0,670,760,840,1000,1100,1100,1100,1100,1100,1100,1100
GET,/2026/04/22/post-imagem-300kb/,10,0,660.0,730.2584995999496,509.4934349999676,1034.5426140002019,12914.0,1.8110788713884354,0.0,740,740,910,1000,1000,1000,1000,1000,1000,1000,1000
GET,/2026/04/22/post-texto-400k/,10,0,630.0,718.0078161000893,526.7751830006091,1333.6977859999024,12914.0,1.8110788713884354,0.0,680,720,770,900,1300,1300,1300,1300,1300,1300,1300
,Aggregated,30,0,670.0,729.4203344666433,509.4934349999676,1333.6977859999024,12914.0,5.433236614165306,0.0,670,740,840,910,1000,1100,1300,1300,1300,1300,1300
