Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-1mb/,10,0,550.0,581.9959721999794,513.8768919998711,828.6842469999556,12914.0,2.1623911239710956,0.0,560,560,570,620,830,830,830,830,830,830,830
GET,/2026/04/22/post-imagem-300kb/,10,0,580.0,653.5817814999746,520.0590790000206,1101.7986570000176,12914.0,2.1623911239710956,0.0,580,640,710,770,1100,1100,1100,1100,1100,1100,1100
GET,/2026/04/22/post-texto-400k/,10,0,560.0,581.3683821999803,516.9325710000976,722.3595529999329,12914.0,2.1623911239710956,0.0,560,610,610,640,720,720,720,720,720,720,720
,Aggregated,30,0,560.0,605.6487119666448,513.8768919998711,1101.7986570000176,12914.0,6.487173371913286,0.0,560,580,620,640,770,830,1100,1100,1100,1100,1100
