Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-texto-400k/,10,0,530.0,670.8197683999515,488.36645900018993,921.2302089999866,12914.0,2.543945690392831,0.0,590,860,880,910,920,920,920,920,920,920,920
,Aggregated,10,0,530.0,670.8197683999515,488.36645900018993,921.2302089999866,12914.0,2.543945690392831,0.0,590,860,880,910,920,920,920,920,920,920,920
