Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-1mb/,150,0,620.0,791.5827503466305,500.939346999985,1529.2702179995104,12914.0,2.974937999428036,0.0,620,890,1100,1100,1200,1300,1500,1500,1500,1500,1500
,Aggregated,150,0,620.0,791.5827503466305,500.939346999985,1529.2702179995104,12914.0,2.974937999428036,0.0,620,890,1100,1100,1200,1300,1500,1500,1500,1500,1500
