Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-300kb/,50,0,580.0,678.7299990199608,484.65203400019163,1193.0794639997657,12914.0,2.9622219772323763,0.0,590,860,880,910,960,990,1200,1200,1200,1200,1200
,Aggregated,50,0,580.0,678.7299990199608,484.65203400019163,1193.0794639997657,12914.0,2.9622219772323763,0.0,590,860,880,910,960,990,1200,1200,1200,1200,1200
