Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2026/04/22/post-imagem-300kb/,10,0,640.0,841.1375661000648,519.2712769999162,1658.3245799999986,12914.0,2.7366797007304657,0.0,650,980,1000,1300,1700,1700,1700,1700,1700,1700,1700
,Aggregated,10,0,640.0,841.1375661000648,519.2712769999162,1658.3245799999986,12914.0,2.7366797007304657,0.0,650,980,1000,1300,1700,1700,1700,1700,1700,1700,1700
